Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-19.7162,134.2817,AUS.NT.463918,18502,33000,17000,5000,1028,3389790907.119741,1067819908.296449,1868994678.9273293,452976319.8959626,-8692.605764626449,296473.00137190754,92932860.50470048,0.1968560613857111,18825,0.0,1969558247.65,13180875.764889527,7.73070496506989e-10,0.0,100.0,25
-21.5127,134.1564,AUS.NT.597284,16134,32000,17000,5000,1447,3310417720.247273,926578114.5929456,1909939632.7638023,473899972.89052486,-14073.181293231995,310167.5322568485,93708543.46406405,0.1984991604083287,14550,0.0,1969558247.65,14474603.32072854,8.86757334228605e-10,0.0,100.0,25
-20.7434,139.4783,AUS.QLD.333400,21174,6000,17000,9000,1810,2524030126.934231,1210935376.448387,339835231.9840641,973259518.5017796,-17566.927438209095,636998.3548594149,124254928.5458591,0.2632043790373116,40300,0.0,1969558247.65,34628368.105646595,2.2737367544323206e-09,0.0,100.0,25
-32.2205,147.448,AUS.NSW.467218,18633,31000,17000,5000,7093,3019957043.5738025,930787957.5593784,1455484148.948491,633684937.0659328,-43955.26855521067,414746.79130965297,110842590.65995397,0.2347935457125363,10100,0.0,1969558247.65,16039768.243116235,1.2050804798491301e-09,0.0,100.0,25
-29.3469,151.5477,AUS.NSW.467228,19978,31000,17000,6000,1000,2879511499.802368,962701857.6976924,1235356150.5292845,681453491.5753908,-9971.422107658196,446011.3102360933,116310177.44909948,0.2463753220051243,25475,0.0,1969558247.65,18063134.89530572,5.002220859751104e-10,0.0,100.0,25
-31.5303,146.6862,AUS.NSW.529220,24085,9000,17000,5000,2560,2628181528.141835,1248312503.569503,453452996.4941806,926416028.0781512,-28004.464867540257,606339.29037715,124060128.38322283,0.2627917414345777,22900,0.0,1969558247.65,20840434.593773566,2.9558577807620164e-09,0.0,100.0,25
-31.1637,121.0857,AUS.WA.335026,22555,6000,17000,8000,1704,2552877333.333094,1203398012.9447129,410107162.30377793,939372158.0846032,-17363.383955271856,614819.0774663727,123010502.982693,0.2605683608008969,39025,0.0,1969558247.65,35168445.362490006,2.1032064978498966e-09,0.0,100.0,25
-23.432,117.9,AUS.WA.335066,25865,9000,17000,5000,2577,2803752110.377491,1465402518.8679688,438884908.35581046,899464683.1537118,-28485.117372637284,588699.6351241043,121359493.36669324,0.2570710913899418,20200,0.0,1969558247.65,20552786.38828002,1.796252036001533e-09,0.0,100.0,25
-32.7509,116.3581,AUS.WA.335111,17040,31000,17000,6000,2720,3363222328.6586046,850615362.0326657,2041420575.9005752,471186390.7253636,-23978.1874499876,308391.49272975046,93109118.36238608,0.1972294215455495,9625,0.0,1969558247.65,16108532.411745278,9.777068044058979e-10,0.0,100.0,25
-21.117,116.8296,AUS.WA.333387,18441,28000,17000,5000,1007,2978467647.2137785,1087108474.3170142,1293654749.4677837,597704423.4289811,-9026.446193751162,391197.5451342681,103525327.52552415,0.219293672008618,23100,0.0,1969558247.65,15082255.76532775,8.86757334228605e-10,0.0,100.0,25
