Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-41.4269,145.5264,AUS.TAS.335457,30768,28000,17000,5000,1233,2543533105.043163,1013455125.0720632,630540399.3904748,899537580.5806246,-20689.292877013813,588747.3464900188,143496821.2320047,0.3039637314044924,7200,0.0,1969558247.65,5761657.616954335,1.8189894035458562e-10,0.0,100.0,25
-42.061,145.5855,AUS.TAS.335962,33644,8000,17000,5000,1304,2472026390.3892946,1049972637.3452646,335574403.0081353,1086479350.035895,-23896.02475825392,711100.7345984933,146782991.90762946,0.3109246988462725,5550,0.0,1969558247.65,4736718.443709204,1.3642420526593924e-10,0.0,100.0,25
-21.545,140.497,AUS.QLD.335859,16651,34000,17000,5000,6796,3290693026.4826684,958300194.1429416,1802026808.4753504,530366023.8643764,-59023.31344547864,347124.5626192344,101151343.43725003,0.2142649539117899,6700,0.0,1969558247.65,11613327.279952172,9.094947017729281e-11,0.0,100.0,25
-19.474,139.3889,AUS.QLD.335937,17956,30000,17000,5000,1066,3102335647.758238,1017837207.4109662,1488384840.7429435,596113599.6043282,-15380.910942829229,390156.3509410328,104833661.42887507,0.2220650647946824,5300,0.0,1969558247.65,3762756.698685077,2.273736754432321e-11,0.0,100.0,25
-21.2785,140.5052,AUS.QLD.335949,21227,6000,17000,9000,1783,2548540100.647287,1231364883.2384963,353953104.5118674,963222112.8969232,-29390.083013215622,630428.8728910361,123142389.69305032,0.2608477312863104,3225,0.0,1969558247.65,4174491.660489496,6.821210263296962e-11,0.0,100.0,25
-41.603,145.6999,AUS.TAS.333591,32756,15000,17000,6000,1319,2473571827.5886474,1069027266.3144736,360395194.2511392,1044149367.0230345,-21391.5761132512,683395.760716576,148065779.28551754,0.3136419774217402,6850,0.0,1969558247.65,6057177.08587601,1.3642420526593924e-10,0.0,100.0,25
-41.477,145.385,AUS.TAS.333707,31287,28000,17000,5000,1000,2543060564.494986,1002812006.289108,630540399.3904748,909708158.8154032,-17303.391114551745,595403.9899446814,144991935.27565575,0.3071307732921218,7675,0.0,1969558247.65,5534459.955672373,2.7284841053187847e-10,0.0,100.0,25
-41.7723,145.5431,AUS.TAS.333876,50000,27000,17000,6000,1000,3288883395.724556,1516460148.1048777,1059427069.1416094,712996178.4780686,-13371.216050967963,466655.9988138959,133078192.59147604,0.2818943558566355,7100,0.0,1969558247.65,4733712.4702253975,4.5474735088646405e-11,0.0,100.0,25
-12.9939,130.9975,AUS.NT.336105,25998,5000,17000,11000,1802,2545987466.223485,1315969640.1446333,147833082.33246937,1082184743.7463827,-28136.39042861784,708289.9147820075,135877660.05214545,0.2878243588210548,3200,0.0,1969558247.65,4086600.367092842,1.3642420526593924e-10,0.0,100.0,25
-19.6671,134.22,AUS.NT.336129,19793,10000,17000,6000,1201,2564144778.844921,1138509610.8532312,632841678.3753064,792793489.6163834,-20842.384434216558,518883.3389539229,111857398.09395784,0.2369431728028682,5900,0.0,1969558247.65,4658539.232587291,2.0463630789890883e-10,0.0,100.0,25
-22.6868,136.2415,AUS.NT.336208,23830,9000,17000,5000,2364,2790019630.3197684,1374992397.5547564,559045775.2034932,855981457.5615188,-36877.12591013818,560239.8639740141,117315894.37049742,0.2485056930164132,2750,0.0,1969558247.65,3497763.258722536,0.0,0.0,100.0,25
-29.72,135.5749,AUS.SA.333675,27061,9000,17000,5000,2722,2903757906.1103315,1497575171.1501446,566158186.4967154,840024548.4634712,-38868.693148710496,549796.0669693418,117369028.41189632,0.248618244788289,3425,0.0,1969558247.65,3984829.224970263,2.273736754432321e-11,0.0,100.0,25
-31.1051,137.1544,AUS.SA.335512,21543,9000,17000,5000,2240,2599042345.029414,1182737306.6161845,554515937.2306322,861789101.1825978,-37429.42087713939,564040.9667240102,117061412.80386798,0.2479666346184485,5025,0.0,1969558247.65,5336068.960549226,0.0,0.0,100.0,25
-30.4374,136.8893,AUS.SA.335647,22176,9000,17000,5000,2917,2627788422.7894683,1222598864.1731963,537457863.4135689,867731695.202703,-40631.70929531746,567930.394510169,117597847.9694446,0.249102944351203,4850,0.0,1969558247.65,6399790.367929762,2.273736754432321e-11,0.0,100.0,25
-21.117,116.8296,AUS.WA.333387,23759,9000,17000,5000,2501,2705490413.223488,1400606143.2502146,446915386.5772244,857968883.3960488,-37470.84742992128,561540.6341827138,116846314.44073932,0.2475110001276337,3175,0.0,1969558247.65,4242165.434990579,4.5474735088646405e-11,0.0,100.0,25
-20.7571,117.7045,AUS.WA.333525,19058,29000,17000,5000,1006,3048222771.9468327,1141539391.2257135,1312402114.7990708,594281265.9220483,-15222.21981483422,388957.08854598063,104147617.89156324,0.2206118454709589,5175,0.0,1969558247.65,3597937.286130785,2.273736754432321e-11,0.0,100.0,25
-17.3472,128.0235,AUS.WA.333595,22024,6000,17000,10000,1958,2474781984.6549845,1202786637.4250183,252568524.34097376,1019426822.888992,-32259.68213463556,667214.8555808453,129404934.76980828,0.2741134367791344,4200,0.0,1969558247.65,5596956.201353759,0.0,0.0,100.0,25
-21.6549,121.5709,AUS.WA.335579,18462,31000,17000,5000,1000,3180313182.5547247,1055741204.5520184,1592819833.2550676,531752144.7476388,-17333.905884764477,348031.7787373295,99110934.75612289,0.209942835616899,5550,0.0,1969558247.65,3980218.735812316,6.821210263296962e-11,0.0,100.0,25
-22.1991,122.3141,AUS.WA.335631,19065,32000,17000,5000,1024,3190790383.1473308,1092849570.5063674,1573757008.82683,524183803.8141331,-17733.321098338874,343078.29959635006,99821158.54648905,0.2114472750295526,4950,0.0,1969558247.65,3655748.646596407,9.094947017729281e-11,0.0,100.0,25
-29.1785,116.9774,AUS.WA.335652,16609,30000,17000,6000,3424,3260575728.328821,941091626.3003068,1813930081.0602012,505554020.9683127,-43096.09310562851,330885.10672376066,95715507.42928816,0.2027504340632173,7925,0.0,1969558247.65,13409568.689681957,0.0,0.0,100.0,25
-33.9763,137.689,AUS.SA.336892,22334,7000,17000,8000,1659,2517160276.8874617,1080415039.696977,550108640.9338238,886636596.2566612,-25976.00572036064,580303.6522499848,121189789.90182686,0.2567116151453102,4675,0.0,1969558247.65,5594780.165847259,4.5474735088646405e-11,0.0,100.0,25
-34.0407,137.6207,AUS.SA.337525,22316,7000,17000,8000,1804,2519681939.231584,1082903994.766416,550108640.9338238,886669303.5313438,-27349.41684931148,580325.0591612646,121279209.54052906,0.2569010292856891,5100,0.0,1969558247.65,6422598.45697082,1.1368683772161603e-10,0.0,100.0,25
-34.5375,137.8722,AUS.SA.529299,21695,13000,17000,5000,2724,2645338808.4650264,995881643.798928,929502640.1765,719954524.4895982,-38576.25134507773,471210.236278442,107642027.30959707,0.2280139169359654,7300,0.0,1969558247.65,10118498.994204983,0.0,0.0,100.0,25
-21.6784,140.4744,AUS.QLD.335458,16850,34000,17000,5000,5952,3299311226.3868117,968911934.8724934,1802026808.4753504,528372483.03896767,-59314.084407691495,345819.7901490043,100999184.66988252,0.2139426419170164,6900,0.0,1969558247.65,11935483.164217409,1.5916157281026244e-10,0.0,100.0,25
-20.625,140.6885,AUS.QLD.335574,21024,8000,17000,5000,2399,2585673765.4482164,1212042171.4845629,451114776.8241529,922516817.1395006,-36229.3134632445,603787.2568178031,120206133.99263576,0.2546279751175468,3375,0.0,1969558247.65,5353037.302893874,0.0,0.0,100.0,25
-20.7406,139.9112,AUS.QLD.335769,17042,31000,17000,5000,4856,3158215075.656572,975507640.9031,1603187602.952881,579519831.8005906,-60125.47292445395,379295.7299134865,103747730.19363618,0.2197647789243896,6800,0.0,1969558247.65,12584190.02677226,2.273736754432321e-11,0.0,100.0,25
-35.0613,149.5717,AUS.NSW.335841,27244,6000,17000,10000,1845,2542816552.5660048,1227695965.2025585,293305136.08564395,1021815451.277802,-27865.97891049249,668778.2128613213,134372531.49496245,0.2846361035791835,4700,0.0,1969558247.65,6111785.192776263,6.821210263296962e-11,0.0,100.0,25
-29.5,152.4897,AUS.NSW.335959,10434,1000,17000,5000,1000,1845843414.814085,430356336.9553392,2781829.088300931,1412705248.7704449,-639.2006490875045,924615.585320256,165019205.41393048,0.349553760148628,5650,0.0,1969558247.65,3401922.2044005264,128457026.56669588,0.0,93.477876233416,25
-34.1848,147.3854,AUS.NSW.455899,26675,10000,17000,5000,2124,2685790617.811411,1295990640.711818,464390744.7632436,925409232.3363492,-38525.91302989588,605680.3425641406,126346031.96801849,0.2676338820290511,4000,0.0,1969558247.65,4388316.980760254,9.094947017729281e-11,0.0,100.0,25
-20.7759,140.0445,AUS.QLD.334400,22849,6000,17000,9000,1765,2622728505.393939,1312965814.652928,343672102.7813636,966090587.9596474,-28544.01008762277,632306.2898195892,124236309.55153178,0.2631649391462942,2700,0.0,1969558247.65,3212329.5941657773,2.273736754432321e-11,0.0,100.0,25
-20.7216,139.4782,AUS.QLD.334462,23508,9000,17000,5000,2405,2727723255.306989,1333824731.5247488,506984286.8854781,886914236.8967625,-37278.160885992205,580485.368048931,119553629.46250372,0.2532458001673673,3225,0.0,1969558247.65,4342928.487831449,0.0,0.0,100.0,25
-21.0446,139.9062,AUS.QLD.334660,16840,31000,17000,5000,6171,3151472964.504979,957937020.9344397,1626458328.302023,567077615.2685163,-60385.18166845154,371152.2991932439,102408617.06699188,0.2169281877075749,6575,0.0,1969558247.65,11448733.033902412,2.273736754432321e-11,0.0,100.0,25
-28.6691,116.3796,AUS.WA.336142,23027,6000,17000,9000,1835,2628485173.3206296,1308816523.5741017,396708357.1038271,922960292.6427006,-30063.921097649894,604077.5115346474,121534152.06959388,0.2574410641224396,3575,0.0,1969558247.65,4449718.48534835,9.094947017729281e-11,0.0,100.0,25
-28.9634,121.766,AUS.WA.336197,31517,10000,17000,5000,2466,3201194616.413393,1749371830.0666983,686123134.0354967,765699652.311198,-38775.34636269923,501150.4224376791,113905281.55577818,0.241281124634777,4150,0.0,1969558247.65,4525762.428263232,0.0,0.0,100.0,25
